,strain,plasmid,backbone,iptg,log_mean_gfp,log_mean_v,log_std_gfp,log_std_v,log_rho,fit_goodness,std_gfp_correct,volume_decomposed_log_mean_gfp,rrpu
558,DH5alpha,1201,pSeva221,70,-0.0727241916390027,2.6916790029346687,0.5160448012899199,0.8634812861684359,0.18019331920870585,0.9900728169356956,0.5075977750420495,-0.0675865688397254,-0.0038840767070194107
559,DH5alpha,1201,pSeva221,100,-0.05104731780990361,2.746353304456436,0.5151802858432102,0.8729718349264621,0.2189394702410108,0.9881679231877479,0.5026812097676983,-0.05194743718838104,0.0009307496905478019
560,DH5alpha,1201,pSeva221,200,-0.09567766407462776,2.661954500404505,0.5140294298969006,0.8296967359678117,0.20496272916817987,0.9875041767880544,0.5031164713337872,-0.08584512990946665,-0.00941089723578069
561,DH5alpha,1201,pSeva221,500,-0.09181338878090163,2.7091232310419953,0.516607201602118,0.8406120355994733,0.17857276919180945,0.9882335694360366,0.5083036230406561,-0.08849215276353843,-0.010203801966322727
562,DH5alpha,1201,pSeva221,1000,-0.07215198282939761,2.7466647203568324,0.5266774237706721,0.8133307284617354,0.2270601654794736,0.9907811489993729,0.5129209952848205,-0.07322209130912885,-0.0056007142226313835
563,DH5alpha,1201,pSeva221,2000,-0.08179359413445138,2.8172478434705037,0.5130186634441092,0.8615000703603682,0.2388309081530524,0.9897932531624364,0.4981725039333536,-0.09286719300465912,-0.011509734579995505
564,DH5alpha,1717,pSeva221,0,1.831112339072608,2.816510121052477,0.7114818085788752,0.7519217144037418,0.5207859517992004,0.9856000453524316,0.6073829784255855,1.7931077230585837,1.654263877156362
565,DH5alpha,1717,pSeva221,5,1.4480293543741933,2.687695686017081,0.7371442545297628,0.7451879713632256,0.4669717924718162,0.9869588166091444,0.6518361805662607,1.4719070769343061,1.1148144514214133
566,DH5alpha,1717,pSeva221,10,1.5003596839514983,2.7147001014265544,0.7563557698187208,0.7632194937499693,0.4766063838142055,0.9868902506498936,0.6649250669778833,1.5120196943949522,1.1731027843303699
567,DH5alpha,1717,pSeva221,20,0.8963233047653444,2.587310782786492,0.6889042938112644,0.738503151384857,0.4356780147450087,0.9886962423705814,0.6200845371864757,0.958129614856536,0.5426286892842436
568,DH5alpha,1717,pSeva221,30,1.0419343938707115,2.736363168668517,0.7068402366678528,0.7560390672327433,0.4657550699971392,0.987608227621862,0.6254925924940173,1.0432510081353141,0.6183266468104487
569,DH5alpha,1717,pSeva221,40,1.0859414954961688,2.7466186871630027,0.7103368717736331,0.7675789404935359,0.4679909706281754,0.9891420972584686,0.6277483099784305,1.08280941820544,0.6557597086524106
570,DH5alpha,1717,pSeva221,70,1.9290061026350145,2.7729616694237693,0.7496611019463693,0.7561504842705574,0.5098535489727057,0.985563366308322,0.6449043706455263,1.9120347302658585,1.9022445931367833
571,DH5alpha,1717,pSeva221,100,1.6213313300881975,2.678197391585106,0.7328195646221395,0.761455044911345,0.4569334348222051,0.9884795253649163,0.6518436561068853,1.6482393497902392,1.3894429146005431
572,DH5alpha,1717,pSeva221,200,0.9206873232493256,2.6565848955004974,0.6748567260498741,0.7396753902026569,0.4481049336252573,0.9860013769855602,0.6033090682017447,0.9545397871638721,0.5395757035761559
573,DH5alpha,1717,pSeva221,500,1.3676485696906386,2.7295619695876128,0.7293842099816226,0.7572533813068059,0.4459281665416169,0.9888659471958702,0.6528490143440678,1.3718684836517037,0.9792372313448586
574,DH5alpha,1717,pSeva221,1000,1.5780478509614122,2.690619789186126,0.7363330011102956,0.7498176913968986,0.4580618251324395,0.9860609325100872,0.6545413790041783,1.5999844104328858,1.3094140255215605
575,DH5alpha,1717,pSeva221,2000,1.3444444819784782,2.8266266471010177,0.7134828956089853,0.755977575179082,0.4627610392879422,0.988265223662455,0.6324905025089393,1.3063425930741044,0.8975081113787635
576,DH5alpha,1818,pSeva221,0,-0.08592238341294653,2.774322881855224,0.4989504478942637,0.8595027603482244,0.2088876087284388,0.9884408676159258,0.4879434283906559,-0.09015878809820167,-0.010701959987508355
577,DH5alpha,1818,pSeva221,5,-0.09369266237122394,2.673630357558244,0.5078478531167885,0.8279935873925609,0.2172283556933523,0.9838213000344912,0.4957208592415073,-0.08493150974590576,-0.009136738514425475
578,DH5alpha,1818,pSeva221,10,-0.04824485273515077,2.7540801507066983,0.5021776021811022,0.8494143750325757,0.2682837158427908,0.9858535017355158,0.4837677431912586,-0.0505753784410907,0.0013567699431049818
579,DH5alpha,1818,pSeva221,20,0.00154832828618916,2.6116581551434543,0.5066715056962663,0.7602951800196086,0.3314234550751309,0.9887542349618356,0.4780355016836267,0.029759145880445908,0.02734752319683611
580,DH5alpha,1818,pSeva221,30,0.3600017686341517,2.6352161901979096,0.6452090928240037,0.7726625296642187,0.3888599269142927,0.991293537837172,0.5944291298188912,0.3938276313644045,0.1752173934648738
581,DH5alpha,1818,pSeva221,40,0.7852677189471354,2.6863564393657176,0.6762465393975317,0.7635602645272336,0.4248189614041405,0.9860960183508228,0.6121913360851408,0.8052198794631827,0.42182375226217345
582,DH5alpha,1818,pSeva221,70,1.6425944299477158,2.7917816811273317,0.7282166188949728,0.7682801225781314,0.4864821648674127,0.9858456295755462,0.6362359474866077,1.6184344230481469,1.3395575234966621
583,DH5alpha,1818,pSeva221,100,2.0924428700923543,2.707827712830862,0.7157692417603467,0.7464359161165075,0.4852863833782673,0.9827606425964364,0.6258366036970158,2.1071288379401136,2.378678887437304
584,DH5alpha,1818,pSeva221,200,1.561013694327806,2.66853073867246,0.6878867404915843,0.7490661164715541,0.4381904753933464,0.9891200496133296,0.6183291075377788,1.5895262743834633,1.292572952354622
585,DH5alpha,1818,pSeva221,500,1.7060319146937242,2.5977047647627853,0.6919636669027505,0.7535913685924921,0.4345114544394851,0.9837167051615999,0.6232283602154061,1.7625598714472643,1.5951865256230615
586,DH5alpha,1818,pSeva221,1000,2.105809031769244,2.6783036796662034,0.6867882067708205,0.725231493665307,0.4913880501987584,0.983123915611278,0.5981518335743397,2.1342334599267434,2.4525333633714026
587,DH5alpha,1818,pSeva221,2000,2.2203971631490327,2.8115626807220906,0.7137815313067216,0.7821918369048113,0.4290856110341347,0.9792110687716948,0.6447330365182461,2.192136114299451,2.617174519960486
588,DH5alpha,Amer_f1,pSeva221,0,3.51695692312925,2.8760757448627587,0.6763496159566902,0.7503236407001723,0.5309799814252647,0.9755096117652838,0.5731280887496237,3.4515333491750715,10.001673965668768
589,DH5alpha,Amer_f1,pSeva221,5,2.9876494661878383,2.6929785425269794,0.6876858240969671,0.7384008717703403,0.482838613443732,0.9767266215119011,0.602212909043732,3.0085181379439345,6.311330880905358
590,DH5alpha,Amer_f1,pSeva221,10,2.8694087351455133,2.6673684091795606,0.7093802745642408,0.7478035831770724,0.4674550753808735,0.9762733819241022,0.6271041002918256,2.901344303773446,5.638467376627328
591,DH5alpha,Amer_f1,pSeva221,20,2.5271196088048877,2.6799226273092067,0.7060335117142579,0.7329067249287544,0.4858592050733533,0.9812089798805909,0.6170994752739382,2.554951465258812,3.8971512741485497
592,DH5alpha,Amer_f1,pSeva221,30,1.9737035221122328,2.683810562735606,0.6944148309226494,0.7482927441437179,0.4591559233840022,0.9868899147239713,0.616887368641379,1.9973843302096863,2.0992929936661975
593,DH5alpha,Amer_f1,pSeva221,40,2.1786394666479336,2.7373786930695387,0.7243285348918949,0.7445613334474536,0.4675546793460523,0.9830277204536296,0.6402804590333928,2.1795528371542745,2.58057993108524
594,DH5alpha,Amer_f1,pSeva221,70,2.202268525451993,2.7634780514789816,0.7225898698299735,0.7538951834966995,0.4861991124837158,0.982744877535258,0.6314337522279432,2.1910417499667747,2.613973584020562
595,DH5alpha,Amer_f1,pSeva221,100,1.9845463581589509,2.7514837975962565,0.7222139248978502,0.7521961177534799,0.5007453066795796,0.982096625890012,0.6251445261214551,1.9787302767579724,2.054778454541622
596,DH5alpha,Amer_f1,pSeva221,200,1.177117543151713,2.643608196845205,0.6885784218409639,0.7416663071260183,0.4895070553636968,0.9879907553639696,0.6004399269311814,1.2206458885464981,0.798391685327878
597,DH5alpha,Amer_f1,pSeva221,500,1.2210438163750663,2.6890501756275644,0.7066157139679055,0.7550962456586695,0.4813406103727146,0.9860082666969756,0.6193724417311115,1.243717249186221,0.8242459712330527
598,DH5alpha,Amer_f1,pSeva221,1000,1.6221634048769376,2.750620094356542,0.7051404764571947,0.7488560823338382,0.506739307547577,0.9826750440898471,0.6079011402434885,1.6168033364437586,1.3368701992320278
599,DH5alpha,Amer_f1,pSeva221,2000,1.723661797174962,2.937600795188904,0.713891329985351,0.7786964775925935,0.4884300011662747,0.981035412768846,0.6229437728131473,1.6349052049279953,1.3669412721678682
600,DH5alpha,Amtr_a1,pSeva221,0,0.7083659395931123,2.8830115274536734,0.6802716726854177,0.7783737071443757,0.4879121474768702,0.9843505700226428,0.593804204626412,0.6471217092941055,0.3149007685314937
601,DH5alpha,Amtr_a1,pSeva221,5,-0.010090480514647822,2.6329424617955466,0.5037561848464334,0.7809440005485594,0.3619881391322327,0.9899642709706528,0.4695928007880786,0.014764719715472843,0.02233654856488065
602,DH5alpha,Amtr_a1,pSeva221,10,-0.037854504075327436,2.6742817523308675,0.4964279526970925,0.8151835432896987,0.28459092497468913,0.9905015024572248,0.4759001863744091,-0.02657119966880909,0.008905348232782523
603,DH5alpha,Amtr_a1,pSeva221,20,-0.09980284349453826,2.7185226306879344,0.4973209553731439,0.8334874079602561,0.2237386899622779,0.9879786388942756,0.4847134548555069,-0.09701749721208272,-0.01274331468583749
604,DH5alpha,Amtr_a1,pSeva221,30,-0.11658707105115758,2.7176519961219703,0.4884630475804626,0.8362832560020662,0.24002404977306985,0.9884932326121604,0.474183778942075,-0.11353996116171013,-0.017603779827750913
605,DH5alpha,Amtr_a1,pSeva221,40,-0.0890105143838348,2.741410786073962,0.5003023574542677,0.85323725154217,0.27399189875502816,0.9867108956704704,0.4811567867332448,-0.08933568799968691,-0.010456038777655077
606,DH5alpha,Amtr_a1,pSeva221,70,-0.028582763590385783,2.853188505762412,0.5368994033590272,0.8832986163903813,0.3943030603550085,0.98986696565651,0.4934000638078547,-0.055857742338033436,-0.0002801868386644289
607,DH5alpha,Amtr_a1,pSeva221,100,-0.12580160683758118,2.7741041522110153,0.5274077844416961,0.8749073213867758,0.47650834803532005,0.9847028908632997,0.4636810734584717,-0.13577406034660966,-0.024018986962577833
608,DH5alpha,Amtr_a1,pSeva221,200,-0.19209929822104765,2.703203610116846,0.4676175792404851,0.7516502016388334,0.4899126867168656,0.9807994248627954,0.4076556814797508,-0.18107121133609372,-0.03665546335929623
609,DH5alpha,Amtr_a1,pSeva221,500,-0.052373008937332426,2.745911650858071,0.5377416141009043,0.6895088838694667,0.5443657680824134,0.9746246226483818,0.4510834593752169,-0.05514312168878727,-5.923781333344907e-05
610,DH5alpha,Amtr_a1,pSeva221,1000,-0.009549557788613959,2.7513622870768413,0.5849133585384327,0.6828723636055329,0.5603865428530008,0.9754339928517364,0.4844434935218744,-0.015297787616621076,0.012513509971220412
611,DH5alpha,Amtr_a1,pSeva221,2000,0.07793195123901996,2.7832311715771794,0.5765515786043861,0.7088199384885576,0.5644540161140289,0.9722254368703034,0.4759228685655622,0.057801894681306136,0.036923178435549944
612,DH5alpha,Beti_e1,pSeva221,0,2.4964076998813653,2.9902330363727985,0.6764906280716041,0.7790577695357376,0.5274623405987435,0.9798635731160864,0.5747318339733382,2.3815153195374585,3.227353055500214
613,DH5alpha,Beti_e1,pSeva221,5,1.353071210667997,2.6878134319678555,0.6789812929625161,0.7477578384035459,0.4860178090257501,0.9854725259044731,0.5933949577949561,1.3758313137691762,0.984353828442988
614,DH5alpha,Beti_e1,pSeva221,10,1.0144732089102306,2.7496772939305267,0.6442034908074863,0.7346211220342005,0.5004635020697558,0.9874370267772846,0.5577240908593832,1.0099570446105754,0.5879490038900084
615,DH5alpha,Beti_e1,pSeva221,20,0.08073431890266278,2.7391453429768653,0.5015094927601805,0.7808241022672164,0.4130603359548854,0.9854316745296676,0.4567265312762488,0.0807983687272076,0.04497858636193004
616,DH5alpha,Beti_e1,pSeva221,30,-0.004752731604297001,2.857229730908068,0.4986374280313297,0.81074929400298,0.3657544983442461,0.9828388110848496,0.464087521819098,-0.031261627029174906,0.007416074173232885
617,DH5alpha,Beti_e1,pSeva221,40,-0.07611999747278758,2.8041610880127585,0.5017031680063021,0.8496704132496277,0.3063636463703257,0.9837910866702564,0.4775785469033624,-0.08783753772711292,-0.010007910043211195
618,DH5alpha,Beti_e1,pSeva221,70,-0.06476261624770302,2.72177828476542,0.4782038161219436,0.8230564024362121,0.35903908688704794,0.9852372251022832,0.4463183927215015,-0.061089395175773074,-0.0018929281672251741
619,DH5alpha,Beti_e1,pSeva221,100,0.06300999429493856,2.8457161236614543,0.5188344465124812,0.7966826343950275,0.4343626429186948,0.9850898106057886,0.4673339448238292,0.03293198362960565,0.028417517099807263
620,DH5alpha,Beti_e1,pSeva221,200,0.00638070514533552,2.785249415425369,0.5384247549543019,0.8157097487061766,0.4057488748448288,0.985427656457506,0.4921119347361901,-0.005902333868635261,0.01555184639145486
621,DH5alpha,Beti_e1,pSeva221,500,-0.006412010233851124,2.5583530811836166,0.5029881522366344,0.8179284853631691,0.438092349380704,0.985294793626972,0.4521511252858413,0.042359643545023216,0.03161696421778091
622,DH5alpha,Beti_e1,pSeva221,1000,0.09912585815532987,2.8452161625593995,0.5308484392963252,0.8004796397625895,0.4867654289079277,0.9828780308766124,0.4637134823957166,0.06496362116752875,0.03941201800609256
623,DH5alpha,Beti_e1,pSeva221,2000,0.17249080354726495,2.9326392020018246,0.5387471709386805,0.8280568421534219,0.5463049631641674,0.9813056372533466,0.4512472743940159,0.10380215433454004,0.05322403768899714
624,DH5alpha,Bm3r1_b1,pSeva221,0,0.0034369100152204287,3.0588165697278487,0.5457690864833655,0.9041296682425308,0.3249630560867878,0.9848687057518144,0.5161484032061393,-0.05922269275096286,-0.0013184549741523427
625,DH5alpha,Bm3r1_b1,pSeva221,5,-0.07467871928599708,2.796949434532119,0.5234668801985646,0.8612694440622726,0.2901616062309473,0.9870019327354754,0.5009461102449874,-0.08483023838076978,-0.009106333625560334
626,DH5alpha,Bm3r1_b1,pSeva221,10,-0.025197093790353058,2.950733000482262,0.5348176875510213,0.8793814914389163,0.30773650871458696,0.9830756143243748,0.5088638508870907,-0.06475214747388731,-0.0030170197597100047
627,DH5alpha,Bm3r1_b1,pSeva221,20,-0.0505910332259357,2.9976414204977835,0.5206144153050777,0.8608226822324453,0.32994178715700845,0.9836096398482024,0.4914606745574291,-0.10212433481781708,-0.01425419294309398
628,DH5alpha,Bm3r1_b1,pSeva221,30,0.004183178386904754,3.1463979126661923,0.5483336067237421,0.9103438033824118,0.3580068866997799,0.9763029951642108,0.5119894770199753,-0.08358500470183665,-0.00873222300973985
629,DH5alpha,Bm3r1_b1,pSeva221,40,-0.03439648777841882,3.1255192811479544,0.5323744558620046,0.8846551876429601,0.3470262733796985,0.9814933675482214,0.4992902623038619,-0.11503488946206275,-0.01803959872443716
630,DH5alpha,Bm3r1_b1,pSeva221,70,-0.012113128807160636,3.1169267454281964,0.5282681287122977,0.8799526869587418,0.3650200641268658,0.9760231306394908,0.491817444209658,-0.09484536687826434,-0.01209833872905499
631,DH5alpha,Bm3r1_b1,pSeva221,100,-0.056153711050429364,2.9887121224053077,0.5305336846882589,0.9097419779568724,0.32324597419435985,0.9839982649399182,0.5020519728772426,-0.10315332623719953,-0.014557691301082105
632,DH5alpha,Bm3r1_b1,pSeva221,200,-0.0918540651354831,2.868934814627909,0.5071769732794331,0.8579682510115788,0.29427483816876976,0.983414924601118,0.4847196017665626,-0.11438983069182446,-0.01785162359268081
633,DH5alpha,Bm3r1_b1,pSeva221,500,-0.05134581025119448,2.849872653765652,0.5164095247109616,0.8866273281742739,0.285124969925914,0.9834489529374402,0.4949735462132865,-0.06969408324280875,-0.004527179755047933
634,DH5alpha,Bm3r1_b1,pSeva221,1000,-0.10344851728089527,2.7586617701295117,0.4942109700139703,0.8478587671615114,0.2429194805711197,0.9880227588023772,0.4794075997646247,-0.1061777821923744,-0.015447940944236247
635,DH5alpha,Bm3r1_b1,pSeva221,2000,-0.10315433303678948,2.9355774759014572,0.4989942372012506,0.8705323174049979,0.2496043222602644,0.9858346873035028,0.4832000286302328,-0.13122425285435727,-0.02271781259255497
636,DH5alpha,Bm3r1_b2,pSeva221,0,0.024917205208951604,3.2360115423376654,0.5564293924765983,0.9155469979392152,0.3439777146698257,0.9735783617644777,0.5224748535934145,-0.07890448843434535,-0.007321862752589992
637,DH5alpha,Bm3r1_b2,pSeva221,5,-0.06869419703224795,3.1394776958635284,0.5110443955471071,0.8897667218555716,0.33316090771371365,0.9814097912414744,0.4818484218233148,-0.14525301401738713,-0.02671088015242413
638,DH5alpha,Bm3r1_b2,pSeva221,10,-0.1299851250061455,3.1223711819048883,0.5044451112844996,1.1139393041871892,0.37918950052682304,0.9484348040138192,0.4667726652624791,-0.19574936350966915,-0.04062893197804014
639,DH5alpha,Bm3r1_b2,pSeva221,20,-0.5415861796900179,2.031915242081102,0.3917615830607453,1.1057160217531836,0.4518439598386996,0.972665303095262,0.3494893282535149,-0.4283264062839427,-0.09639229422957914
640,DH5alpha,Bm3r1_b2,pSeva221,30,-0.4786974875388256,2.132914648797559,0.3581012703702688,0.9004162059292066,0.14708484904575556,0.993918368751463,0.3542065174737977,-0.4432209410232406,-0.09954074498835093
641,DH5alpha,Bm3r1_b2,pSeva221,40,-0.4147812534869253,2.6411355458040955,0.3720143335181848,1.1515675589399548,0.3050623143398521,0.970421334279836,0.3542813000033539,-0.4050985470617319,-0.09138776684216765
642,DH5alpha,Bm3r1_b2,pSeva221,70,-0.5260528463234324,1.9395348553131184,0.3535556198783106,0.7653345909279516,0.13588016284455842,0.9947532650538309,0.3502764906626463,-0.475844947417517,-0.10627522366496181
643,DH5alpha,Bm3r1_b2,pSeva221,100,-0.3162928846581062,2.370903602490646,0.4898496962003116,0.9193602296045852,0.3338564410095561,0.9813343030779894,0.46174404662190294,-0.25074562516936233,-0.055008730335298926
644,DH5alpha,Bm3r1_b2,pSeva221,200,-1.4338561953413138,0.3779719179576422,0.6141827059353909,0.9851912624519916,0.9014639189750141,0.914559362871122,0.2658515952807018,-0.10677446477605693,-0.015623256892954858
645,DH5alpha,Bm3r1_b2,pSeva221,500,-0.14327870022634773,3.1745461975143767,0.5339076667422255,0.9372367084190032,0.21983357052972746,0.976547042391386,0.5208468922565616,-0.19777402958357712,-0.04117245883928857
